lat,lon,presence,chl_mean,o2_mean,so_mean,sws_mean,thetao_mean
63.311088,8.349652,1,0.49950724840164185,288.82281494140625,33.01909255981445,0.037872642278671265,9.36422061920166
50.318208,-4.675851,1,0.8020278811454773,272.9504699707031,34.87688446044922,0.06346002966165543,12.435738563537598
54.183868,7.888424,1,0.8823395371437073,282.6366271972656,32.37187194824219,0.06567258387804031,11.335197448730469
54.490768,-8.38322,1,0.8221232295036316,274.5,34.85060119628906,0.06663453578948975,11.796234130859375
59.321648,6.11102,1,1.0768388509750366,295.9704284667969,32.005855560302734,0.02012738026678562,10.107510566711426
50.574212,-1.648311,1,0.9936563968658447,275.4815979003906,34.628387451171875,0.04042546823620796,12.376577377319336
40.902243,1.326497,1,0.4264506697654724,235.43701171875,38.023616790771484,0.02179865352809429,19.31263542175293
58.11181,7.982906,1,0.5623108148574829,293.7276916503906,30.146177291870117,0.10055048018693924,10.170570373535156
55.52058,12.89136,1,0.943091869354248,342.8360900878906,10.24984073638916,0.03302346169948578,10.116747856140137
63.737042,8.839836,1,0.4545730650424957,288.49151611328125,33.343605041503906,0.10975686460733414,9.512659072875977
57.15964,11.85711,1,0.6460155248641968,308.93096923828125,24.569150924682617,0.07675550132989883,10.081275939941406
56.05428,12.65648,1,0.5931622982025146,315.3118591308594,14.794123649597168,0.13983875513076782,10.134912490844727
59.013873,5.757105,1,1.0633264780044556,295.2850646972656,31.75040054321289,0.026900503784418106,10.19348430633545
54.668035,-5.662734,1,0.8073404431343079,276.5918884277344,34.31120681762695,0.03818891942501068,11.26539134979248
58.120322,7.981028,1,0.5623108148574829,293.7276916503906,30.146177291870117,0.10055048018693924,10.170570373535156
60.800666,4.83555,1,0.64836186170578,290.09423828125,32.381282806396484,0.08926740288734436,10.017866134643555
58.26879,11.43379,1,0.692743182182312,301.65802001953125,24.167518615722656,0.10982809215784073,9.98441219329834
62.851768,6.86789,1,0.5783366560935974,291.3076171875,33.00259780883789,0.07276085764169693,9.494180679321289
62.889213,6.898379,1,0.5631864070892334,290.5834655761719,33.00607681274414,0.0968179851770401,9.494327545166016
54.724742,10.184411,1,0.8662358522415161,329.88916015625,14.908312797546387,0.007363298907876015,10.416695594787598
52.3,4.25,1,2.3157784938812256,284.5868835449219,31.323415756225586,0.060191914439201355,12.16882038116455
51.6,3.65,1,1.8723962306976318,278.8495788574219,29.77910804748535,0.04395696520805359,12.406173706054688
51.55,3.45,1,1.7353249788284302,278.20721435546875,30.877164840698242,0.06321331113576889,12.450894355773926
58.120165,7.98455,1,0.5623108148574829,293.7276916503906,30.146177291870117,0.10055048018693924,10.170570373535156
58.398476,5.899075,1,0.6561933159828186,291.6353454589844,31.63030433654785,0.11172320693731308,10.092329025268555
58.060008,8.052337,1,0.5581223964691162,293.68304443359375,30.060558319091797,0.11398697644472122,10.172409057617188
